Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
114,694,H,NorthernArizona,37,25,62,1,147.5,145,77.5
114,695,V,IUPUI,50,41,91,158.5,158.5,150,86
114,696,H,OralRoberts,47,38,85,2.5,3.5,-170,2
114,697,V,WesternCarolina,25,27,52,134,135.5,2500,74
114,698,H,ETennesseeSt,46,29,75,20,19.5,-5000,7
114,699,V,NorthernColorado,20,33,53,158.5,158,180,1.5
114,700,H,MontanaState,33,35,68,3.5,5,-210,80.5
114,731,V,TennesseeChat,34,36,70,4.5,5.5,-220,5
114,732,H,Mercer,38,30,68,133.5,132,190,71.5
114,733,V,NorthDakotaState,23,32,55,1,1.5,-125,5
114,734,H,DenverU,43,36,79,139.5,139.5,105,73
114,735,V,Furman,25,33,58,141.5,141.5,105,72.5
114,736,H,Wofford,25,42,67,1,1.5,-125,1
114,737,V,SEMissouriSt,39,30,69,154,153,210,80.5
114,738,H,TennMartin,38,41,79,4.5,5.5,-250,3.5
114,739,V,Monmouth,43,47,90,8.5,10,-600,4
114,740,H,Niagara,35,48,83,157.5,154,450,83
114,741,V,Belmont,36,36,72,8.5,8.5,-410,3
114,742,H,EasternKentucky,29,30,59,146,146,340,77.5
114,743,V,TennesseeState,32,53,85,1,139,100,1
114,744,H,MoreheadState,38,49,87,141,1,-120,75.5
114,745,V,MurrayState,30,37,67,7,7.5,-340,4.5
114,746,H,SIUEdwardsville,28,31,59,151.5,149.5,280,76.5
114,747,V,WesternIllinois,36,36,72,160,157,320,84
114,748,H,NebraskaOmaha,43,43,86,8,8.5,-380,3
114,749,V,JacksonvilleSt,33,41,74,138.5,1.5,-125,72
114,750,H,TennesseeTech,27,32,59,0,136.5,105,1
114,751,V,PortlandState,41,47,88,5.5,6,-250,4.5
114,752,H,SouthernUtah,41,36,77,168,166.5,210,88
114,753,V,EWashington,35,32,67,142.5,145,375,76
114,754,H,WeberState,28,42,70,9.5,9,-450,8
114,755,V,NorthDakota,31,39,70,148,148,240,77
114,756,H,Montana,32,44,76,7,6.5,-280,4
114,757,V,IdahoU,31,46,77,138,138.5,-110,73
114,758,H,IdahoState,30,32,62,0,0,-110,0
115,865,V,MichiganState,33,34,67,138,137,125,73.5
115,866,H,OhioState,36,36,72,2,2.5,-145,0.5
115,867,V,Massachusetts,38,39,77,146,144.5,600,77.5
115,868,H,RhodeIsland,34,45,79,11,12,-900,8
115,869,V,Cincinnati,31,24,55,15,15.5,-2000,6.5
115,870,H,EastCarolina,23,23,46,121.5,124.5,1000,67.5
115,871,V,MissouriSt,39,32,71,144,142,180,76
115,872,H,LoyolaChicago,28,49,77,5,4.5,-210,5.5
115,873,V,Drake,25,35,60,141,143.5,260,0.5
115,874,H,NorthernIowa,45,34,79,6.5,7,-310,76
115,875,V,GeoWashington,30,39,69,150,146.5,245,74.5
115,876,H,LaSalle,40,39,79,6.5,6.5,-290,1
115,877,V,Rutgers,32,25,57,143,139,1000,74
115,878,H,IndianaU,41,35,76,16,16,-2000,7.5
115,879,V,SMU,37,43,80,16.5,16,-2000,9
115,880,H,Tulane,35,29,64,139,139,1000,75
115,881,V,GeorgiaTech,42,44,86,145,145,400,79
115,882,H,NCState,41,35,76,9,9.5,-500,6
115,883,V,Iowa,32,22,54,151,145,240,78
115,884,H,Northwestern,44,45,89,6,6.5,-280,0.5
115,885,V,USC,34,37,71,149.5,150.5,160,79.5
115,886,H,Colorado,35,33,68,3,4,-180,2.5
115,887,V,StPeters,41,30,71,130.5,131,135,72
115,888,H,Rider,33,32,65,3.5,3,-155,3.5
115,889,V,Siena,35,28,63,154.5,155.5,110,80
115,890,H,Fairfield,27,27,54,2.5,2,-130,3
116,519,V,Marquette,41,39,80,153.5,151.5,330,78.5
116,520,H,Butler,25,63,88,8,7.5,-400,8
116,521,V,Creighton,32,40,72,156.5,157,150,79
116,522,H,Xavier,29,38,67,2.5,3.5,-170,3.5
116,523,V,Depaul,29,39,68,150.5,148.5,475,79
116,524,H,StJohns,40,38,78,9,10,-650,3
116,525,V,SetonHall,23,23,46,143,140,800,73.5
116,526,H,Villanova,36,40,76,14.5,13.5,-1400,4.5
116,527,V,Syracuse,30,38,68,155.5,152.5,900,79
116,528,H,NorthCarolina,42,43,85,13.5,14.5,-1600,5.5
116,529,V,YoungstownState,34,37,71,167,168.5,175,87
116,530,H,DetroitU,42,45,87,4,4.5,-200,0.5
116,531,V,ClevelandState,33,43,76,138.5,142,850,76.5
116,532,H,Oakland,30,35,65,14.5,14,-1500,9
116,533,V,WiscGreenBay,28,28,56,152,152,375,78
116,534,H,Valparaiso,35,45,80,8.5,8.5,-450,3
116,535,V,TexasState,27,48,75,137.5,138,220,71
116,536,H,Troy,23,48,71,6.5,6,-260,5.5
116,537,V,GeorgiaSouthern,21,41,62,5.5,3,-160,3
116,538,H,ULMonroe,26,34,60,142.5,143.5,140,72.5
116,539,V,UTArlington,40,49,89,5.5,4,-185,4.5
116,540,H,SouthAlabama,43,40,83,146,144,165,79.5
116,541,V,GeorgiaState,53,48,101,148.5,149,350,82
116,542,H,ULLafayette,42,44,86,9,8.5,-420,8
116,543,V,Providence,42,32,74,139,139,250,75.5
116,544,H,Georgetown,27,29,56,6.5,6.5,-300,7
116,545,V,Kansas,43,33,76,2,3.5,-170,83.5
116,546,H,IowaState,37,35,72,154,155,150,0
116,547,V,Monmouth,40,36,76,1.5,2.5,-145,83.5
116,548,H,Canisius,32,40,72,165,164.5,125,1
116,549,V,Marist,42,39,93,148,148,185,78
116,550,H,Niagara,30,51,87,5.5,5,-215,5.5
116,551,V,BostonU,31,38,69,4,7,-310,7
116,552,H,LoyolaMaryland,43,34,77,142,142.5,260,77
116,553,V,NCCentral,28,36,64,6,5.5,-240,3.5
116,554,H,Hampton,28,23,51,132,133.5,200,70.5
116,555,V,JacksonState,18,26,44,138,138,600,67
116,556,H,TexasSouthern,17,50,67,12.5,12.5,-900,7
116,557,V,PortlandState,37,39,76,8,10.5,-600,6.5
116,558,H,NorthernArizona,37,46,83,157.5,154.5,450,81
117,711,V,Texas,31,33,64,128.5,131,850,70
117,712,H,Baylor,38,36,74,14,14,-1500,6
117,713,V,Pittsburgh,34,40,74,160.5,158,135,83.5
117,714,H,NCState,35,44,79,3,3,-155,2
117,715,V,Illinois,30,38,68,144,144,550,77.5
117,716,H,Purdue,44,47,91,13.5,11.5,-800,2.5
117,717,V,SouthFlorida,30,34,64,126,127,1000,68.5
117,718,H,CentralFlorida,42,44,86,15,14.5,-2000,5
117,719,V,WesternMichigan,33,47,80,149.5,147.5,400,77.5
117,720,H,EasternMichigan,28,58,86,10.5,9,-500,8
117,721,V,Buffalo,40,42,82,153,154,135,82
117,722,H,KentState,37,32,69,4,3,-155,3
117,723,V,Ohio,35,33,68,142,144.5,220,78.5
117,724,H,Akron,38,45,83,4,6,-260,2.5
117,725,V,BowlingGreen,32,41,73,152.5,150.5,350,80
117,726,H,Toledo,43,42,85,9,8.5,-420,1.5
117,727,V,CentralMichigan,43,40,83,175.5,171.5,185,90.5
117,728,H,BallState,48,50,98,3.5,5,-215,1.5
117,729,V,Arkansas,30,32,62,146.5,145.5,190,77
117,730,H,TexasA&M,32,28,60,3,5,-220,2.5
117,731,V,Kentucky,46,42,88,13,14.5,-1600,5.5
117,732,H,MississippiSt,34,47,81,158.5,158.5,900,83.5
117,733,V,MiamiOhio,24,34,58,135,136,425,71
117,734,H,NorthernIllinois,31,31,62,10.5,10,-550,3.5
117,735,V,WiscMilwaukee,24,33,57,137.5,134.5,175,70
117,736,H,IllinoisChicago,30,41,71,5.5,4,-200,1
117,737,V,StBonaventure,46,25,71,9.5,12,-800,2
117,738,H,SaintLouis,15,37,52,141.5,138.5,550,74
117,739,V,Michigan,21,43,64,131,131.5,500,69
117,740,H,Wisconsin,26,42,68,11,10.5,-700,5.5
117,741,V,NewMexico,49,32,81,154.5,153.5,240,83.5
117,742,H,BoiseState,31,39,70,7,6,-280,7.5
117,743,V,Vanderbilt,25,43,68,140.5,140.5,175,74
117,744,H,Georgia,34,42,76,6.5,4,-200,0
117,745,V,Tennessee,38,31,69,1,2.5,-140,2
117,746,H,Mississippi,38,42,80,154.5,151.5,120,81.5
117,747,V,WichitaState,30,52,82,11,11.5,-750,8
117,748,H,Evansville,33,32,65,138,135.5,525,72
117,749,V,SanDiegoState,34,30,64,5,5.5,-240,3
117,750,H,UNLV,31,20,51,132.5,131.5,200,71
117,751,V,Rider,45,23,68,145,148.5,240,80.5
117,752,H,Siena,40,38,78,6,6.5,-280,6
117,753,V,StPeters,38,31,69,133.5,138,120,73
117,754,H,Fairfield,27,28,55,3,2.5,-140,4
117,755,V,Iona,43,39,82,3,2.5,-145,2
117,756,H,Manhattan,43,24,67,152.5,154.5,125,83.5
118,519,V,Florida,28,25,53,133,135.5,110,72
118,520,H,SouthCarolina,21,36,57,0,2,-130,2.5
118,521,V,MissouriSt,39,34,73,143,139,115,74.5
118,522,H,IndianaState,26,42,68,0,2,-135,4
118,523,V,VaCommonwealth,20,38,67,11.5,10.5,-650,8.5
118,524,H,Fordham,32,26,69,134.5,135,475,72
118,525,V,Temple,28,46,74,133,131.5,650,69.5
118,526,H,Cincinnati,26,55,81,14.5,12.5,-1000,8.5
118,527,V,Duquesne,29,34,63,144.5,142.5,360,76
118,528,H,GeoWashington,38,27,65,8,8.5,-430,2.5
118,529,V,StJosephs,29,28,57,144.5,146,240,76
118,530,H,Massachusetts,29,33,62,6,6.5,-280,4
118,531,V,Missouri,19,37,56,131,131.5,750,68.5
118,532,H,Alabama,26,42,68,13,13.5,-1200,6
118,533,V,IndianaU,44,34,78,3.5,3.5,-170,80.5
118,534,H,PennState,37,38,75,149.5,149,150,0
118,535,V,NotreDame,33,47,80,155.5,156,220,83.5
118,536,H,FloridaState,39,44,83,6,5.5,-260,1.5
118,537,V,Oklahoma,37,40,89,151.5,153.5,1000,80.5
118,538,H,WestVirginia,34,43,87,17,16,-2000,10.5
118,539,V,TCU,33,36,69,137,135.5,165,73.5
118,540,H,TexasTech,41,34,75,4.5,4,-185,0
118,541,V,Tulane,28,54,82,144.5,142.5,475,75.5
118,542,H,Tulsa,42,47,89,12.5,10.5,-650,2.5
118,543,V,LoyolaChicago,28,25,69,137,134.5,160,70.5
118,544,H,NorthernIowa,24,29,72,1.5,4,-180,4.5
118,545,V,SouthernIllinois,34,42,84,2,3,-155,3
118,546,H,Drake,38,38,88,150,154,135,79.5
118,547,V,MiamiFlorida,34,45,79,142,1.5,-125,5
118,548,H,WakeForest,48,48,96,1,142,105,77.5
118,549,V,Virginia,42,29,71,15,14.5,-1600,4
118,550,H,BostonCollege,25,29,54,129,128.5,900,70.5
118,551,V,LSU,32,42,74,168.5,163.5,450,84
118,552,H,Auburn,35,43,78,7.5,10.5,-600,6
118,553,V,Utah,43,45,88,9.5,8.5,-380,1
118,554,H,WashingtonState,24,23,47,145,143,320,75
118,555,V,IllinoisState,36,33,69,11,11,-700,2.5
118,556,H,Bradley,17,32,49,129.5,131.5,500,70
118,557,V,OhioState,32,35,67,142,143,110,1.5
118,558,H,Nebraska,40,26,66,0,2,-130,77.5
118,559,V,GeorgiaTech,29,32,61,144,145,625,76
118,560,H,VirginiaTech,28,34,62,10.5,11.5,-950,7
118,561,V,KansasState,51,45,96,157,154.5,135,86
118,562,H,OklahomaState,54,34,88,3.5,3,-155,1
118,563,V,CalRiverside,33,38,71,137,140,290,75
118,564,H,CSFullerton,32,31,63,5.5,7.5,-350,5
118,565,V,CalIrvine,31,39,70,6,7,-310,1.5
118,566,H,CalPolySLO,22,26,48,133,134.5,260,69
118,567,V,Wyoming,50,30,80,1,1,-120,83
118,568,H,SanJoseState,31,39,70,153,154.5,100,4
118,569,V,AirForce,27,49,76,157.5,153,550,79.5
118,570,H,Nevada,42,41,83,14,11.5,-800,3
118,571,V,ColoradoState,25,32,57,144,144,190,1
118,572,H,FresnoState,37,41,78,4,5,-220,75.5
118,573,V,Colorado,39,28,83,157,154.5,120,80
118,574,H,WashingtonU,24,43,85,1,2.5,-140,4.5
118,575,V,CSNorthridge,39,38,77,147.5,149,135,80.5
118,576,H,Hawaii,40,40,80,1,3,-155,1
118,577,V,SouthDakotaState,43,35,83,162,159.5,260,84.5
118,578,H,IUPUI,45,33,85,8,7,-310,4
118,579,V,SouthDakota,41,39,80,150,150,125,82.5
118,580,H,OralRoberts,38,52,90,2,2.5,-145,2
118,581,V,DenverU,34,54,88,157.5,157.5,165,2
118,582,H,NebraskaOmaha,48,49,97,2.5,4,-185,82.5
119,711,V,MiddleTennSt,37,28,65,12,12.5,-950,4
119,712,H,FloridaIntl,25,27,52,126,129,625,69.5
119,713,V,Northeastern,25,37,62,8.5,9,-430,7
119,714,H,Delaware,28,41,69,131,132,360,70
119,715,V,Maryland,41,43,84,150,149.5,105,80
119,716,H,Iowa,32,44,76,0,1.5,-125,3.5
119,717,V,Richmond,29,30,59,141.5,141.5,525,77.5
119,718,H,Dayton,40,35,75,10,11,-750,3.5
119,719,V,Connecticut,15,34,49,118.5,123.5,500,65.5
119,720,H,SMU,36,33,69,9.5,11,-700,1.5
119,721,V,Drexel,32,41,73,152,154.5,250,81.5
119,722,H,Elon,42,51,93,7.5,7,-300,1.5
119,723,V,Towson,32,54,86,149.5,148,150,0.5
119,724,H,Hofstra,40,40,80,2.5,3.5,-170,78
119,725,V,NCWilmington,30,35,65,2.5,3.5,-175,1.5
119,726,H,CollCharleston,28,31,59,139,138.5,155,73
119,727,V,JamesMadison,37,35,72,139,140,240,75
119,728,H,William&Mary,33,40,73,5.5,6.5,-280,6
119,729,V,Davidson,40,43,83,155,154.5,145,2.5
119,730,H,LaSalle,49,42,91,2.5,3,-165,83
119,731,V,Rice,33,31,64,157,155,200,1
119,732,H,LouisianaTech,46,28,74,4,5.5,-240,83
119,733,V,UAB,41,39,80,7,6.5,-300,1.5
119,734,H,FlaAtlantic,32,46,78,133,134,250,75
119,735,V,NorthTexas,20,45,65,133,134.5,110,2
119,736,H,SouthernMiss,31,44,75,1,1.5,-130,70.5
119,737,V,Pepperdine,35,35,70,162,160.5,NL,85.5
119,738,H,BYU,51,48,99,19.5,17,NL,6
119,739,V,MemphisU,30,34,70,141,140.5,240,75
119,740,H,HoustonU,34,30,67,6.5,6.5,-280,2.5
119,741,V,Arizona,29,44,73,4.5,4,-170,74.5
119,742,H,USC,19,47,66,143.5,143,150,1
119,743,V,California,30,33,63,129,132.5,375,73
119,744,H,Oregon,44,42,86,9.5,9.5,-450,2
119,745,V,Clemson,31,29,60,137.5,136.5,200,74.5
119,746,H,Louisville,41,51,92,7,5.5,-240,0.5
119,747,V,SanDiego,35,34,69,135,136.5,240,71.5
119,748,H,LoyolaMarymount,22,40,62,6,6.5,-280,6.5
119,749,V,PortlandU,24,26,50,145.5,145,375,75
119,750,H,SanFrancisco,35,40,75,9,9,-450,2
119,751,V,CalSantaBarb,37,39,76,140.5,142,330,78
119,752,H,LongBeachState,47,34,81,8,8.5,-400,2
119,753,V,Pacific,25,25,50,122,125,2750,67
119,754,H,SaintMarysCA,33,29,62,23,22,-6000,11
119,755,V,Stanford,27,35,62,5.5,5.5,-220,3
119,756,H,OregonState,25,21,46,124.5,126.5,190,67.5
119,757,V,ArizonaState,39,41,80,183.5,180,NL,95
119,758,H,UCLA,54,48,102,18.5,19.5,NL,7
119,759,V,Gonzaga,38,50,88,14.5,13,-1100,4
119,760,H,SantaClara,22,35,57,135,138,700,73
119,761,V,TheCitadel,42,53,95,165.5,167.5,100,90
119,762,H,WesternCarolina,43,57,100,2.5,1,-120,0
119,763,V,VMI,35,35,70,149,147,650,81.5
119,764,H,Wofford,49,39,88,14.5,12,-1000,3.5
119,765,V,ETennesseeSt,22,40,62,3,3.5,-160,4.5
119,766,H,Furman,32,43,75,140,141.5,140,73.5
119,767,V,Mercer,28,38,66,135.5,135,210,72
119,768,H,NCGreensboro,28,40,68,5.5,5.5,-250,3.5
119,769,V,SIUEdwardsville,34,42,76,141.5,142.5,250,75
119,770,H,SEMissouriSt,31,48,79,7,6.5,-300,5
119,771,V,JacksonvilleSt,27,33,60,141.5,141,350,75.5
119,772,H,Belmont,35,42,77,9,8.5,-420,3
119,773,V,WeberState,40,37,77,1,1,-120,79.5
119,774,H,NorthDakota,35,48,83,145.5,144.5,100,1.5
119,775,V,EasternKentucky,37,42,79,149,145,300,78.5
119,776,H,MurrayState,42,44,86,12.5,8,-360,3.5
119,777,V,MoreheadState,38,51,89,2.5,3,-160,3
119,778,H,AustinPeay,42,40,82,167,162.5,140,87
119,779,V,EasternIllinois,33,25,71,147.5,149.5,180,78.5
119,780,H,TennMartin,34,24,82,3,5,-210,2.5
119,781,V,TennesseeTech,32,32,80,133,135.5,400,73
119,782,H,TennesseeState,29,35,74,11,10,-500,7.5
119,783,V,IPFW,42,41,83,152.5,152,105,1.5
119,784,H,NorthDakotaState,49,40,89,1,1,-125,83
119,785,V,Siena,30,35,65,124,126,160,1.5
119,786,H,StPeters,41,36,77,4,4,-180,69.5
119,787,V,NorthernArizona,31,31,62,147,149,800,79.5
119,788,H,EWashington,37,47,84,13.5,13.5,-1400,6.5
119,789,V,IdahoState,32,41,73,140,142.5,250,77
119,790,H,NorthernColorado,43,26,69,8,6.5,-300,1
119,791,V,MontanaState,35,39,74,1.5,151,-110,77
119,792,H,SacramentoState,24,41,65,153.5,0,-110,3
119,793,V,Montana,34,45,79,3,2,-130,1.5
119,794,H,PortlandState,37,51,88,151.5,156,110,82
119,795,V,SouthernUtah,27,40,67,152.5,150.5,450,79
119,796,H,IdahoU,28,51,79,10.5,11,-600,6.5
119,797,V,NCAsheville,41,32,73,148.5,151.5,180,81
119,798,H,Winthrop,36,40,76,3,4.5,-210,3.5
120,869,V,Oakland,38,41,79,1.5,3.5,-165,3
120,870,H,NorthernKentucky,42,28,70,147.5,151.5,145,82
120,871,V,DetroitU,38,50,88,151,154.5,300,1.5
120,872,H,WrightState,60,46,106,7,7,-360,83.5
120,873,V,Yale,28,47,75,7.5,7,-280,6
120,874,H,Brown,40,34,74,154,151,240,79.5
120,875,V,ClevelandState,34,28,62,126,127.5,100,68.5
120,876,H,WiscMilwaukee,24,39,63,1,1,-120,2.5
120,877,V,YoungstownState,43,49,92,163.5,165.5,550,89
120,878,H,WiscGreenBay,45,44,89,11,11.5,-800,6.5
120,879,V,Fairfield,35,54,89,157,161,375,85
120,880,H,Iona,47,49,96,8.5,9,-450,3
120,881,V,Canisius,32,58,90,3,3.5,-165,5.5
120,882,H,Quinnipiac,47,48,95,162.5,163.5,145,85.5
120,883,V,Manhattan,34,37,71,153,154.5,750,81.5
120,884,H,Monmouth,33,49,82,13,13.5,-1200,9
120,885,V,EasternMichigan,28,35,63,145,150,175,1
120,886,H,Akron,38,32,70,5,4.5,-200,79
121,523,V,NorthCarolina,34,56,90,18,18.5,-3750,10.5
121,524,H,BostonCollege,33,49,82,158,157.5,1875,82
121,525,V,Syracuse,32,34,66,146,141,250,76.5
121,526,H,NotreDame,41,43,84,8,7,-300,1.5
121,527,V,Nebraska,21,43,64,1,3,-155,4.5
121,528,H,Rutgers,31,34,65,133,131.5,135,70.5
121,529,V,Providence,31,37,68,130,130,1000,70.5
121,530,H,Villanova,35,43,78,17,15,-2000,8
121,531,V,PennState,23,29,52,146,146.5,775,75.5
121,532,H,Purdue,41,36,77,13.5,12.5,-1300,3
121,533,V,Georgia,39,23,62,131.5,134.5,150,72.5
121,534,H,TexasA&M,29,34,63,2,3.5,-170,4.5
121,535,V,Vanderbilt,27,41,68,143,143.5,500,74.5
121,536,H,Florida,32,34,66,13,11.5,-700,6
121,537,V,Fordham,42,29,71,132,137,300,75.5
121,538,H,Massachusetts,35,33,68,11,8.5,-360,6.5
121,539,V,Tulsa,35,44,79,5,7,-320,3
121,540,H,SouthFlorida,30,37,67,137.5,136,265,73.5
121,541,V,MiamiOhio,45,47,92,171,166.5,350,89
121,542,H,CentralMichigan,35,66,101,8.5,8.5,-420,8
121,545,V,Louisville,35,33,68,147.5,148.5,200,80.5
121,546,H,FloridaState,41,32,73,3.5,5,-240,1
121,547,V,Towson,40,35,75,5.5,7,-300,70.5
121,548,H,Delaware,23,35,58,130.5,130.5,250,0.5
121,549,V,Butler,31,28,70,13,11.5,-800,8.5
121,550,H,Depaul,33,26,69,141,142,550,76
121,551,V,Dartmouth,35,33,68,136,135.5,800,73.5
121,552,H,Harvard,34,48,82,14.5,13.5,-1400,8.5
121,553,V,GeorgiaTech,28,21,49,117.5,117.5,1400,65
121,554,H,Virginia,35,27,62,17,17,-2500,8
121,555,V,WakeForest,43,50,93,168,167,105,90.5
121,556,H,NCState,44,44,88,0,1.5,-125,0.5
121,557,V,Texas,33,34,67,148.5,148.5,900,79.5
121,558,H,Kansas,41,38,79,17,16.5,-1600,7
121,559,V,OklahomaState,46,37,83,157.5,155.5,220,79
121,560,H,TexasTech,30,34,64,4.5,6,-260,7.5
121,561,V,IowaState,30,39,92,146.5,152,110,78.5
121,562,H,Oklahoma,29,40,87,0,2,-130,2
121,563,V,Illinois,24,33,57,138.5,136.5,260,70.5
121,564,H,Michigan,34,32,66,7,7,-310,1
121,565,V,CoastalCarolina,17,39,56,144.5,144.5,280,74.5
121,566,H,GeorgiaState,28,48,76,7,7.5,-340,1.5
121,567,V,RhodeIsland,41,49,90,8.5,8.5,-420,2.5
121,568,H,Duquesne,31,38,69,147,145,350,78
121,569,V,BallState,34,40,74,1.5,3,-160,3.5
121,570,H,BowlingGreen,44,35,79,151.5,150,140,83.5
121,571,V,Marquette,50,52,102,163,158,220,86.5
121,572,H,Creighton,40,54,94,6,6,-260,6.5
121,573,V,IndianaState,22,36,58,148.5,148.5,2100,75.5
121,574,H,WichitaState,37,47,84,19.5,20,-4200,7.5
121,575,V,Bradley,31,31,62,136.5,135,600,74.5
121,576,H,MissouriSt,41,35,76,11,11.5,-900,4
121,577,V,WesternMichigan,33,21,54,155,154.5,290,80
121,578,H,Buffalo,28,38,66,5.5,7.5,-350,6.5
121,579,V,Mississippi,39,36,75,2.5,4,-180,0.5
121,580,H,Missouri,33,38,71,144,146,160,78.5
121,581,V,JamesMadison,27,33,60,110,114,300,64
121,582,H,CollCharleston,31,42,73,9,8,-360,3.5
121,583,V,SouthCarolina,38,31,69,145.5,149,800,81.5
121,584,H,Kentucky,47,38,85,12.5,14,-1400,5
121,585,V,Alabama,30,34,64,140,143,100,73.5
121,586,H,Auburn,30,54,84,0,1,-120,0.5
121,587,V,Arizona,48,48,96,161,158.5,200,87.5
121,588,H,UCLA,37,48,85,6,5.5,-240,6.5
121,589,V,Evansville,28,33,61,136,135.5,270,70
121,590,H,LoyolaChicago,30,37,67,8,7,-330,4
121,591,V,Cincinnati,38,40,78,17,16.5,-2000,5.5
121,592,H,Tulane,22,39,61,138,139,1000,72.5
121,593,V,Drexel,40,34,74,163,163,1400,88
121,594,H,NCWilmington,43,44,87,18,18,-2500,10
121,595,V,Northeastern,32,41,73,152.5,149.5,115,0.5
121,596,H,Hofstra,41,37,78,0,2,-135,77.5
121,597,V,Colorado,35,48,89,5.5,7,-330,6.5
121,598,H,WashingtonState,39,44,91,140,142.5,270,77
121,599,V,LoyolaMarymount,35,28,63,127,131.5,150,71.5
121,600,H,SantaClara,36,28,64,4.5,3.5,-170,1.5
121,601,V,Wisconsin,32,35,78,2.5,4.5,-200,4.5
121,602,H,Minnesota,34,33,76,128.5,131.5,175,72
121,603,V,Ohio,39,39,78,129.5,134,125,74
121,604,H,NorthernIllinois,32,37,69,1.5,2.5,-145,3
121,605,V,AppalachianSt,32,56,88,152,153,300,81
121,606,H,GeorgiaSouthern,37,55,92,11,7.5,-360,2.5
121,607,V,BoiseState,43,32,75,5.5,6,-260,0.5
121,608,H,SanJoseState,30,35,65,146,147,220,77.5
121,609,V,Rice,34,27,61,10.5,11,-650,3.5
121,610,H,SouthernMiss,16,42,58,148,146,475,73.5
121,611,V,ULLafayette,37,42,79,3,3.5,-165,74.5
121,612,H,TexasState,28,45,73,142,141,145,1
121,613,V,ULMonroe,31,24,55,141,141.5,950,75
121,614,H,UTArlington,33,38,71,14,14.5,-1800,8
121,615,V,WestVirginia,38,37,75,2.5,3.5,-165,2
121,616,H,KansasState,36,43,79,149.5,146,145,80
121,617,V,WesternKentucky,39,41,80,178,172.5,350,90
121,618,H,Marshall,40,54,94,10.5,8.5,-420,6
121,619,V,FresnoState,39,42,81,152,151,200,78.5
121,620,H,Nevada,26,50,76,8,5.5,-240,6.5
121,621,V,Stanford,22,30,52,135,133,900,71.5
121,622,H,Oregon,40,29,69,14.5,14,-1600,3.5
121,623,V,MississippiSt,34,40,74,148,147.5,160,78.5
121,624,H,Tennessee,37,54,91,5,4,-180,2
121,625,V,BYU,29,33,62,9,9,-400,3
121,626,H,Pacific,22,25,47,152.5,153.5,330,77
121,627,V,AirForce,25,33,85,146.5,145,160,76.5
121,628,H,UNLV,33,25,87,4,4,-180,0
121,629,V,HoustonU,25,39,64,130,130,330,70.5
121,630,H,SMU,42,43,85,9,8,-400,0.5
121,631,V,Cornell,31,36,67,153,153,310,79
121,632,H,Columbia,28,34,62,6.5,7.5,-370,6.5
121,633,V,UAB,39,46,85,5.5,5,-220,4
121,634,H,FloridaIntl,40,54,94,129,133.5,190,74
121,635,V,William&Mary,30,32,62,158.5,159,140,82
121,636,H,Elon,22,49,71,4.5,3.5,-160,4
121,637,V,MichiganState,30,45,75,144,146,175,1
121,638,H,IndianaU,44,38,82,5,4.5,-200,75.5
121,639,V,CalSantaBarb,27,28,55,127.5,130.5,175,69
121,640,H,CalRiverside,32,33,65,5.5,4.5,-200,1
121,641,V,Toledo,24,37,61,155.5,157.5,-110,3.5
121,642,H,KentState,38,47,85,1,0,-110,81
121,643,V,Pennsylvania,31,40,71,130.5,134,125,72.5
121,644,H,StJosephs,35,43,78,2.5,2.5,-145,0
121,645,V,SouthAlabama,22,34,56,134.5,139,225,72
121,646,H,ArkansasLR,33,40,73,5,6,-265,0
121,647,V,MiddleTennSt,45,42,87,12,10.5,-600,1
121,648,H,FlaAtlantic,21,36,57,132,134.5,450,71.5
121,649,V,NorthTexas,30,27,57,139,138,1100,73
121,650,H,LouisianaTech,33,48,81,16,16.5,-2500,9.5
121,651,V,PortlandU,23,29,52,146,143.5,15000,73
121,652,H,Gonzaga,34,39,73,29.5,32.5,-45000,15.5
121,653,V,Troy,39,41,80,150,148.5,205,80.5
121,654,H,ArkansasState,34,48,82,6,5.5,-245,4.5
121,655,V,Baylor,26,36,62,2,3.5,-170,1.5
121,656,H,TCU,28,25,53,136.5,136,150,70.5
121,657,V,Drake,26,32,58,144.5,142,1400,74.5
121,658,H,IllinoisState,30,42,72,19,17.5,-2500,9
121,659,V,Wyoming,38,33,71,159,159,320,84.5
121,660,H,NewMexico,38,40,78,7.5,8,-380,4.5
121,661,V,Utah,53,41,94,4.5,2.5,-140,85
121,662,H,WashingtonU,40,32,72,159.5,156.5,120,2.5
121,663,V,NorthernIowa,27,31,58,128,128.5,125,68
121,664,H,SouthernIllinois,26,31,57,4,2.5,-145,0.5
121,665,V,OldDominion,38,34,72,1.5,2.5,-145,0.5
121,666,H,CharlotteU,35,39,74,132.5,134.5,125,75
121,667,V,LSU,37,49,86,166,162,850,86
121,668,H,Arkansas,47,52,99,14,14.5,-1500,5
121,669,V,TexSanAntonio,21,18,39,130,131,145,3
121,670,H,UTEP,39,20,59,1.5,3.5,-165,70.5
121,671,V,ColoradoState,35,29,64,143.5,142,145,74.5
121,672,H,UtahState,23,33,56,3,3.5,-165,4.5
121,673,V,MiamiFlorida,36,22,58,142,141,425,75
121,674,H,Duke,25,45,70,9.5,10,-550,9
121,675,V,SanFrancisco,30,30,60,2.5,4,-185,71.5
